DateTime,City,district,PM2.5,PM10,NO2,NH3,SO2,CO,OZONE,AQI,TEMP,PRES,DEWP,RAIN,wd,WSPM,Predominan _Parameter
2024-11-20 13:00:00,TPHCM,Q11,86.0,94.0,50.0,9.0,7.0,23.0,122.0,122,35.0,1008.0,22.0,1.4,90.0,13.0,OZONE
2024-11-20 14:00:00,TPHCM,Q7,165.0,106.0,68.0,8.0,13.0,97.0,16.0,165,34.1,1008.1,23.4,0.0,140.0,14.4,PM2.5
2024-11-20 15:00:00,TPHCM,Q1,348.0,278.0,95.0,13.0,8.0,71.0,5.0,348,33.0,1007.0,24.0,0.0,130.0,20.5,PM2.5
2024-11-20 16:00:00,TPHCM,Q3,261.0,138.0,41.0,3.0,15.0,45.0,56.0,261,34.0,1006.0,24.0,0.2,160.0,20.5,PM2.5
2024-11-20 17:00:00,TPHCM,Tân Phú,113.0,173.0,61.0,11.0,23.0,71.0,36.0,173,32.6,1006.9,23.6,0.0,140.0,18.0,PM10
2024-11-20 18:00:00,TPHCM,Q1,298.0,152.5,45.5,14.0,45.0,80.0,33.0,298,32.0,1006.0,24.0,0.0,170.0,24.1,PM2.5
2024-11-20 19:00:00,TPHCM,Q6,147.0,132.0,30.0,17.0,8.0,29.0,8.0,147,31.0,1007.0,24.0,0.0,150.0,18.4,PM2.5
2024-11-20 20:00:00,TPHCM,Q10,296.0,179.0,25.0,15.333333333333334,8.5,104.0,24.0,296,29.7,1007.9,24.8,0.0,140.0,10.8,PM2.5
2024-11-20 21:00:00,TPHCM,Q3,288.0,160.5,84.0,13.666666666666668,9.0,72.0,12.0,288,29.0,1008.0,25.0,0.0,110.0,14.8,PM2.5
2024-11-20 22:00:00,TPHCM,Tân Bình,294.0,142.0,64.0,12.0,13.0,83.0,10.0,294,29.0,1009.0,25.0,0.0,120.0,14.8,PM2.5
2024-11-20 23:00:00,TPHCM,Bình Tân,296.0,138.0,8.0,5.0,6.0,44.0,8.0,296,28.7,1010.4,24.9,0.0,140.0,7.2,PM2.5
2024-11-21 00:00:00,TPHCM,Q4,112.0,101.0,48.0,15.0,4.0,44.0,5.0,112,29.0,1009.0,25.0,0.0,130.0,9.4,PM2.5
2024-11-21 01:00:00,TPHCM,Tân Bình,149.5,114.5,43.0,20.0,30.0,6.0,28.0,189,29.0,1009.0,25.0,0.0,150.0,14.8,
2024-11-21 02:00:00,TPHCM,Q1,187.0,128.0,38.0,25.0,56.0,40.0,6.0,187,28.1,1009.2,25.1,0.0,180.0,7.2,PM2.5
2024-11-21 03:00:00,TPHCM,Q9,158.0,113.0,25.0,3.0,20.0,29.0,11.0,158,28.0,1008.0,25.0,0.0,110.0,13.0,PM2.5
2024-11-21 04:00:00,TPHCM,Q3,192.0,150.0,24.0,15.0,12.0,37.0,34.0,192,28.0,1008.0,25.0,0.0,120.0,13.0,PM2.5
2024-11-21 05:00:00,TPHCM,Q11,206.0,142.5,16.0,12.5,10.0,28.0,33.0,189,27.7,1008.2,25.4,0.0,90.0,3.6,
2024-11-21 06:00:00,TPHCM,Q9,220.0,135.0,8.0,10.0,8.0,37.0,12.0,220,28.0,1008.0,25.0,0.0,130.0,9.4,PM2.5
2024-11-21 07:00:00,TPHCM,Q11,116.0,182.5,29.0,8.0,12.0,3.0,9.0,116,28.0,1009.0,25.0,0.0,110.0,9.4,PM2.5
2024-11-21 08:00:00,TPHCM,Q10,252.0,230.0,102.0,6.0,37.0,26.0,8.0,252,28.2,1010.2,25.8,0.0,90.0,10.8,PM2.5
2024-11-21 09:00:00,TPHCM,Q6,253.0,176.5,8.0,3.5,9.0,54.0,28.0,253,30.0,1010.0,25.0,0.0,120.0,18.4,PM2.5
2024-11-21 10:00:00,TPHCM,Bình Tân,102.0,123.0,3.0,1.0,51.0,36.0,11.0,123,32.0,1010.0,24.0,0.0,110.0,16.6,PM10
2024-11-21 11:00:00,TPHCM,Bình Thạnh,89.0,214.0,50.0,6.0,25.0,122.0,7.0,214,29.1,1010.8,24.1,0.0,140.0,10.8,PM10
2024-11-21 12:00:00,TPHCM,Bình Thạnh,120.0,106.0,30.0,8.0,18.0,26.0,21.0,120,33.0,1009.0,24.0,0.0,130.0,18.4,PM2.5
2024-11-21 13:00:00,TPHCM,Tân Bình,87.0,89.0,52.0,9.0,8.0,25.0,84.0,89,33.0,1008.0,24.0,0.0,140.0,13.0,PM10
2024-11-21 14:00:00,TPHCM,Q8,167.0,110.0,70.0,8.0,12.0,90.0,18.0,167,33.2,1007.6,24.8,0.0,180.0,10.8,PM2.5
2024-11-21 15:00:00,TPHCM,Q8,353.0,271.0,93.0,12.0,8.0,52.0,8.0,353,33.0,1006.0,24.0,0.0,160.0,18.4,PM2.5
2024-11-21 16:00:00,TPHCM,Q11,255.0,136.0,41.0,3.0,17.0,38.0,79.0,255,33.0,1005.0,25.0,0.0,170.0,16.6,PM2.5
2024-11-21 17:00:00,TPHCM,Q7,126.0,179.0,65.0,11.0,23.0,60.0,45.0,179,31.2,1006.3,24.2,0.0,180.0,18.0,PM10
2024-11-21 18:00:00,TPHCM,Q5,310.0,152.5,47.0,14.0,48.0,65.0,47.0,310,30.0,1006.0,25.0,0.0,190.0,18.4,PM2.5
2024-11-21 19:00:00,TPHCM,Q9,134.0,126.0,29.0,17.0,7.0,26.0,13.0,134,28.0,1008.0,23.0,0.0,10.0,13.0,PM2.5
2024-11-21 20:00:00,TPHCM,Q3,290.0,178.0,26.0,15.333333333333334,8.0,103.0,34.0,290,29.1,1008.8,24.3,0.3,180.0,3.6,PM2.5
2024-11-21 21:00:00,TPHCM,Q10,297.0,159.0,91.0,13.666666666666668,9.0,59.0,10.0,297,26.0,1009.0,24.0,0.0,40.0,9.4,PM2.5
2024-11-21 22:00:00,TPHCM,Q1,290.0,140.0,63.0,12.0,13.0,73.0,14.0,290,26.0,1010.0,24.0,0.0,50.0,7.6,PM2.5
2024-11-21 23:00:00,TPHCM,Q4,288.0,135.0,8.0,5.0,6.0,35.0,16.0,288,27.6,1010.5,24.5,0.0,50.0,10.8,PM2.5
2024-11-22 00:00:00,TPHCM,Q9,109.0,96.0,48.0,15.0,6.0,40.0,7.0,109,27.0,1009.0,24.0,0.0,60.0,11.2,PM2.5
2024-11-22 01:00:00,TPHCM,Q4,144.5,109.5,44.5,20.0,31.0,6.0,26.0,189,27.0,1008.0,24.0,0.0,70.0,11.2,
2024-11-22 02:00:00,TPHCM,Bình Thạnh,180.0,123.0,41.0,25.0,56.0,43.0,5.0,180,26.5,1008.2,24.8,0.0,20.0,3.6,PM2.5
2024-11-22 03:00:00,TPHCM,Q10,157.0,110.0,26.0,3.0,24.0,26.0,14.0,157,26.0,1007.0,24.0,0.0,60.0,7.6,PM2.5
2024-11-22 04:00:00,TPHCM,Q8,205.0,156.0,23.0,15.0,12.0,38.0,40.0,205,26.0,1007.0,25.0,0.0,40.0,5.4,PM2.5
2024-11-22 05:00:00,TPHCM,Q1,214.0,144.5,15.0,12.0,10.0,32.0,31.0,189,26.1,1007.5,24.6,0.0,50.0,3.6,
2024-11-22 06:00:00,TPHCM,Q5,223.0,133.0,7.0,9.0,8.0,33.0,13.0,223,26.0,1007.0,24.0,0.0,70.0,7.6,PM2.5
2024-11-22 07:00:00,TPHCM,Phú Nhuận,114.0,182.5,28.0,7.0,10.0,4.0,7.0,114,26.0,1007.0,25.0,0.0,20.0,3.6,PM2.5
2024-11-22 08:00:00,TPHCM,Q1,251.0,232.0,100.0,5.0,31.0,26.0,11.0,251,27.6,1008.1,25.1,0.0,50.0,7.2,PM2.5
2024-11-22 09:00:00,TPHCM,Q9,261.0,173.5,9.0,3.0,9.0,52.0,29.0,261,29.0,1008.0,25.0,0.1,20.0,7.6,PM2.5
2024-11-22 10:00:00,TPHCM,Q3,95.0,115.0,3.0,1.0,52.0,31.0,14.0,115,30.0,1008.0,24.0,0.2,140.0,7.6,PM10
2024-11-22 11:00:00,TPHCM,Q3,90.0,224.0,49.0,6.0,26.0,121.0,7.0,224,31.7,1008.8,23.8,0.0,180.0,7.2,PM10
2024-11-22 12:00:00,TPHCM,Q5,119.0,102.0,31.0,8.0,18.0,28.0,16.0,119,33.0,1008.0,23.0,0.0,145.2,9.4,PM2.5
2024-11-22 13:00:00,TPHCM,Tân Phú,79.0,77.0,56.0,8.0,10.0,30.0,48.0,79,33.0,1008.0,23.0,0.1,140.0,11.2,PM2.5
2024-11-22 14:00:00,TPHCM,Tân Phú,165.0,112.0,74.0,9.0,13.0,87.0,13.0,165,32.7,1007.2,24.3,0.0,140.0,14.4,PM2.5
2024-11-22 15:00:00,TPHCM,Bình Tân,342.0,253.0,85.0,12.0,8.0,44.0,7.0,342,34.0,1005.0,24.0,0.0,150.0,16.6,PM2.5
2024-11-22 16:00:00,TPHCM,Q9,233.0,128.0,40.0,3.0,24.0,36.0,82.0,233,35.0,1005.0,22.0,0.2,140.0,20.5,PM2.5
2024-11-22 17:00:00,TPHCM,Bình Tân,133.0,187.0,66.0,11.0,24.0,70.0,30.0,187,32.1,1006.0,23.3,0.0,180.0,14.4,PM10
2024-11-22 18:00:00,TPHCM,Q5,309.0,150.0,45.0,13.5,49.0,63.0,34.0,309,32.0,1006.0,23.0,0.5,240.0,9.4,PM2.5
2024-11-22 19:00:00,TPHCM,Q6,116.0,113.0,24.0,16.0,6.0,17.0,21.0,116,30.0,1006.0,24.0,0.0,158.5,3.6,PM2.5
2024-11-22 20:00:00,TPHCM,Q11,273.0,175.0,27.0,14.666666666666666,7.5,104.0,32.0,273,29.6,1007.3,24.6,0.0,24.0,7.6,PM2.5
2024-11-22 21:00:00,TPHCM,Q4,290.0,150.0,94.0,13.333333333333334,9.0,66.0,10.0,290,30.0,1008.0,24.0,0.0,110.0,7.6,PM2.5
2024-11-22 22:00:00,TPHCM,Bình Tân,252.0,125.0,60.0,12.0,13.0,162.0,13.0,252,28.0,1009.0,25.0,0.0,360.0,5.4,PM2.5
2024-11-22 23:00:00,TPHCM,Bình Tân,267.0,125.0,8.0,5.0,5.0,16.0,26.0,267,28.5,1009.4,25.1,0.0,171.1,0.0,PM2.5
2024-11-23 00:00:00,TPHCM,Q3,99.0,85.0,47.0,16.0,6.0,35.0,8.0,99,29.0,1009.0,24.0,0.0,160.0,7.6,PM2.5
2024-11-23 01:00:00,TPHCM,Q9,134.0,98.5,44.5,21.0,31.5,20.0,18.0,189,29.0,1009.0,25.0,0.0,170.0,11.2,
2024-11-23 02:00:00,TPHCM,Tân Phú,169.0,112.0,42.0,26.0,57.0,31.0,7.0,169,28.2,1008.8,25.1,0.0,140.0,3.6,PM2.5
2024-11-23 03:00:00,TPHCM,Bình Thạnh,150.0,100.0,27.0,3.0,24.0,25.0,14.0,150,29.0,1007.0,25.0,0.0,150.0,11.2,PM2.5
2024-11-23 04:00:00,TPHCM,Bình Tân,199.0,159.0,24.0,15.0,13.0,58.0,30.0,199,28.0,1007.0,25.0,0.0,150.0,9.4,PM2.5
2024-11-23 05:00:00,TPHCM,Q7,215.5,141.5,15.5,12.5,10.5,38.0,17.0,189,27.6,1007.7,25.1,0.0,130.0,0.0,
2024-11-23 06:00:00,TPHCM,Q7,232.0,124.0,7.0,10.0,8.0,26.0,11.0,232,28.0,1008.0,26.0,0.0,140.0,9.4,PM2.5
2024-11-23 07:00:00,TPHCM,Q2,80.0,170.5,28.0,8.0,10.0,5.0,5.0,80,28.0,1008.0,26.0,0.0,120.0,5.4,PM2.5
2024-11-23 08:00:00,TPHCM,Q2,233.0,217.0,93.0,6.0,30.0,20.0,26.0,233,28.1,1009.2,25.9,0.0,120.0,0.0,PM2.5
2024-11-23 09:00:00,TPHCM,Q11,238.0,158.5,10.0,3.5,9.0,40.0,28.0,238,30.0,1009.0,25.0,0.0,210.0,11.2,PM2.5
2024-11-23 10:00:00,TPHCM,Bình Tân,79.0,100.0,3.0,1.0,52.0,25.0,17.0,100,31.0,1009.0,25.0,0.0,180.0,9.4,PM10
2024-11-23 11:00:00,TPHCM,Q9,85.0,218.0,50.0,6.0,27.0,120.0,7.0,218,31.6,1009.1,24.4,0.0,180.0,10.8,PM10
2024-11-23 12:00:00,TPHCM,Q8,123.0,96.0,37.0,8.0,17.0,39.0,8.0,123,32.0,1008.0,25.0,0.2,159.3,9.4,PM2.5
2024-11-23 13:00:00,TPHCM,Q7,77.0,75.0,56.0,8.0,11.0,29.0,48.0,77,34.0,1007.0,24.0,0.0,150.0,14.8,PM2.5
2024-11-23 14:00:00,TPHCM,Q6,163.0,111.0,75.0,9.0,11.0,91.0,10.0,163,34.0,1007.0,23.6,0.0,140.0,18.0,PM2.5
2024-11-23 15:00:00,TPHCM,Q2,337.0,249.0,82.0,12.0,8.0,44.0,6.0,337,35.0,1005.0,24.0,0.0,150.0,16.6,PM2.5
2024-11-23 16:00:00,TPHCM,Q9,228.0,125.0,39.0,3.0,26.0,36.0,85.0,228,34.0,1004.0,23.0,0.0,180.0,20.5,PM2.5
2024-11-23 17:00:00,TPHCM,Q8,131.0,188.0,67.0,11.0,24.0,71.0,24.0,188,32.2,1005.2,24.3,0.0,140.0,10.8,PM10
2024-11-23 18:00:00,TPHCM,Q7,304.0,149.0,45.0,13.5,49.0,61.0,31.0,304,32.0,1005.0,24.0,0.1,160.0,25.9,PM2.5
2024-11-23 19:00:00,TPHCM,Phú Nhuận,112.0,110.0,23.0,16.0,6.0,16.0,22.0,112,31.0,1006.0,25.0,0.0,160.0,22.3,PM2.5
2024-11-23 20:00:00,TPHCM,Q2,269.0,173.0,26.0,14.666666666666666,8.0,104.0,30.0,269,29.7,1007.5,25.0,0.0,180.0,10.8,PM2.5
2024-11-23 21:00:00,TPHCM,Q11,285.0,147.5,94.0,13.333333333333334,10.0,63.0,5.0,285,30.0,1008.0,25.0,0.1,200.0,13.0,PM2.5
2024-11-23 22:00:00,TPHCM,Q6,246.0,122.0,60.0,12.0,14.0,151.0,12.0,246,30.0,1008.0,25.0,0.0,180.0,14.8,PM2.5
2024-11-23 23:00:00,TPHCM,Q5,256.0,121.0,8.0,5.0,5.0,14.0,27.0,256,29.2,1009.4,25.3,0.0,170.0,0.0,PM2.5
2024-11-24 00:00:00,TPHCM,Q5,97.0,82.0,47.0,16.0,6.0,35.0,8.0,97,29.0,1009.0,26.0,0.0,180.0,11.2,PM2.5
2024-11-24 01:00:00,TPHCM,Q4,132.0,96.0,44.5,21.0,31.5,22.0,15.0,189,29.0,1008.0,26.0,0.0,177.0,11.2,
2024-11-24 02:00:00,TPHCM,Bình Tân,167.0,110.0,42.0,26.0,57.0,29.0,8.0,167,28.6,1007.8,25.6,0.0,180.0,0.0,PM2.5
2024-11-24 03:00:00,TPHCM,Q6,146.0,98.0,27.0,3.0,24.0,26.0,14.0,146,29.0,1007.0,26.0,0.0,190.0,9.4,PM2.5
2024-11-24 04:00:00,TPHCM,Bình Thạnh,197.0,159.0,24.0,15.0,13.0,61.0,26.0,197,29.0,1006.0,26.0,0.0,190.0,7.6,PM2.5
2024-11-24 05:00:00,TPHCM,Q11,214.0,141.0,15.5,12.0,10.5,40.0,12.0,189,27.7,1007.4,26.0,0.0,180.0,0.0,
2024-11-24 06:00:00,TPHCM,Q7,231.0,123.0,7.0,9.0,8.0,26.0,11.0,231,28.0,1007.0,26.0,0.0,190.0,9.4,PM2.5
2024-11-24 07:00:00,TPHCM,Tân Phú,75.0,168.0,27.0,7.5,10.0,5.0,3.0,75,28.0,1008.0,26.0,0.0,210.0,7.6,PM2.5
2024-11-24 08:00:00,TPHCM,Q2,226.0,213.0,92.0,6.0,30.0,19.0,27.0,226,28.2,1009.0,26.1,0.0,170.0,0.0,PM2.5
2024-11-24 09:00:00,TPHCM,Phú Nhuận,230.0,154.5,11.0,3.5,9.0,36.0,28.0,230,29.0,1009.0,26.0,0.2,180.0,9.4,PM2.5
2024-11-24 10:00:00,TPHCM,Tân Bình,75.0,96.0,3.0,1.0,52.0,25.0,17.0,96,31.0,1010.0,25.0,0.2,200.0,11.2,PM10
2024-11-24 11:00:00,TPHCM,Q8,83.0,213.0,50.0,6.0,28.0,120.0,7.0,213,32.5,1009.7,25.4,0.0,90.0,7.2,PM10
2024-11-24 12:00:00,TPHCM,Q1,124.0,95.0,37.0,8.0,16.0,40.0,6.0,124,33.0,1009.0,26.0,0.0,140.0,14.8,PM2.5
2024-11-24 13:00:00,TPHCM,Q11,63.0,56.0,54.0,8.0,12.0,21.0,52.0,63,33.0,1008.0,25.0,0.1,220.0,11.2,PM2.5
2024-11-24 14:00:00,TPHCM,Phú Nhuận,114.0,94.0,81.0,9.0,10.0,97.0,5.0,114,32.6,1007.3,23.7,0.0,230.0,10.8,PM2.5
2024-11-24 15:00:00,TPHCM,Q2,214.0,152.0,47.0,8.0,5.0,55.0,4.0,214,33.0,1006.0,25.0,0.1,260.0,25.9,PM2.5
2024-11-24 16:00:00,TPHCM,Q6,144.0,100.0,36.0,2.0,28.0,39.0,65.0,144,34.0,1005.0,25.0,0.8,210.0,18.4,PM2.5
2024-11-24 17:00:00,TPHCM,Phú Nhuận,105.0,149.0,69.0,11.0,25.0,66.0,11.0,149,32.7,1005.5,25.5,0.0,180.0,14.4,PM10
2024-11-24 18:00:00,TPHCM,Q9,232.0,107.5,41.5,10.0,42.0,55.0,27.0,232,33.0,1005.0,25.0,2.8,160.0,18.4,PM2.5
2024-11-24 19:00:00,TPHCM,Tân Bình,56.0,66.0,14.0,9.0,6.0,26.0,14.0,66,32.0,1006.0,25.0,0.2,170.0,14.8,PM10
2024-11-24 20:00:00,TPHCM,Q9,118.0,72.0,50.0,10.0,7.0,103.0,24.0,189,30.2,1007.1,25.3,0.0,140.0,10.8,
2024-11-24 21:00:00,TPHCM,Q1,180.0,78.0,86.0,11.0,8.0,40.0,7.0,180,31.0,1007.0,25.0,0.0,170.0,13.0,PM2.5
2024-11-24 22:00:00,TPHCM,Q2,130.0,84.0,56.0,12.0,16.0,149.0,10.0,149,31.0,1008.0,26.0,0.0,190.0,14.8,CO
2024-11-24 23:00:00,TPHCM,Q9,116.0,69.0,6.0,4.0,6.0,20.0,19.0,116,29.7,1009.0,25.9,0.0,240.0,0.0,PM2.5
2024-11-25 00:00:00,TPHCM,Q3,50.0,47.0,42.0,16.0,5.0,32.0,9.0,50,29.0,1008.0,26.0,0.0,230.0,11.2,PM2.5
2024-11-25 01:00:00,TPHCM,Q11,71.0,59.5,32.0,3.0,17.0,14.0,12.0,189,30.0,1008.0,25.0,0.0,220.0,14.8,
2024-11-25 02:00:00,TPHCM,Bình Tân,92.0,72.0,39.0,23.0,55.0,20.0,8.0,92,28.7,1007.8,25.6,0.0,230.0,0.0,PM2.5
2024-11-25 03:00:00,TPHCM,Bình Tân,71.0,59.0,22.0,2.0,19.0,19.0,13.0,71,29.0,1007.0,26.0,0.0,210.0,11.2,PM2.5
2024-11-25 04:00:00,TPHCM,Q1,202.0,177.0,19.0,12.0,22.5,48.0,29.0,202,29.0,1007.0,26.0,0.0,210.0,14.8,PM2.5
2024-11-25 05:00:00,TPHCM,Q2,111.0,106.0,67.0,22.0,26.0,36.0,19.0,111,27.7,1007.1,25.9,0.0,200.0,0.0,PM2.5
2024-11-25 06:00:00,TPHCM,Q5,169.0,98.0,7.0,8.0,8.0,27.0,13.0,169,28.0,1007.0,26.0,0.0,223.2,11.2,PM2.5
2024-11-25 07:00:00,TPHCM,Q5,45.0,124.5,23.0,8.5,9.0,6.0,10.0,45,28.0,1007.0,26.0,0.0,210.0,11.2,PM2.5
2024-11-25 08:00:00,TPHCM,Q6,139.0,151.0,80.0,9.0,32.0,19.0,34.0,151,28.7,1008.4,26.1,0.0,230.0,7.2,PM10
2024-11-25 09:00:00,TPHCM,Q10,151.0,103.0,14.0,5.0,10.0,47.0,26.0,151,31.0,1008.0,25.0,0.0,220.0,11.2,PM2.5
2024-11-25 10:00:00,TPHCM,Q3,44.0,55.0,3.0,1.0,49.0,27.0,10.0,55,32.0,1009.0,24.0,0.0,260.0,9.4,PM10
2024-11-25 11:00:00,TPHCM,Q4,58.0,194.0,47.0,7.0,30.0,118.0,7.0,194,32.6,1009.2,24.9,0.0,230.0,7.2,PM10
2024-11-25 12:00:00,TPHCM,Tân Bình,104.0,76.0,39.0,6.0,11.0,41.0,6.0,104,35.0,1008.0,24.0,0.0,225.6,7.6,PM2.5
2024-11-25 13:00:00,TPHCM,Q11,62.0,55.0,55.0,8.0,12.0,21.0,54.0,62,36.0,1007.0,24.0,0.0,270.0,13.0,PM2.5
2024-11-25 14:00:00,TPHCM,Q11,109.0,93.0,83.0,9.0,10.0,99.0,8.0,109,34.7,1006.3,23.4,0.0,230.0,7.2,PM2.5
2024-11-25 15:00:00,TPHCM,Tân Phú,211.0,150.0,45.0,8.0,5.0,56.0,5.0,211,37.0,1005.0,24.0,0.0,280.0,18.4,PM2.5
2024-11-25 16:00:00,TPHCM,Bình Tân,139.0,100.0,37.0,3.0,28.0,39.0,69.0,139,36.0,1004.0,24.0,0.0,270.0,20.5,PM2.5
2024-11-25 17:00:00,TPHCM,Q3,107.0,148.0,65.0,10.0,29.0,75.0,18.0,148,32.7,1004.0,24.7,0.0,24.0,14.8,PM10
2024-11-25 18:00:00,TPHCM,Q3,234.0,106.5,39.5,9.5,41.0,55.0,32.0,234,34.0,1004.0,25.0,0.0,210.0,20.5,PM2.5
2024-11-25 19:00:00,TPHCM,Q10,54.0,65.0,14.0,9.0,7.0,27.0,14.0,65,26.0,1006.0,26.0,0.0,260.0,13.0,PM10
2024-11-25 20:00:00,TPHCM,Q7,113.5,71.33333333333333,49.5,10.0,8.0,103.0,24.0,189,31.1,1006.1,25.5,0.0,20.0,7.2,
2024-11-25 21:00:00,TPHCM,Q2,173.0,77.66666666666667,85.0,11.0,9.0,43.0,13.0,173,28.0,1006.0,26.0,0.0,210.0,7.6,PM2.5
2024-11-25 22:00:00,TPHCM,Q7,126.0,84.0,57.0,12.0,17.0,135.0,11.0,135,29.0,1006.0,27.0,0.0,150.0,5.4,CO
2024-11-25 23:00:00,TPHCM,Q8,105.0,64.0,6.0,4.0,6.0,20.0,21.0,105,29.2,1007.6,25.4,0.0,210.0,0.0,PM2.5
2024-11-26 00:00:00,TPHCM,Bình Tân,49.0,45.0,42.0,16.0,4.0,33.0,9.0,49,29.0,1007.0,26.0,0.0,200.0,5.4,PM2.5
2024-11-26 01:00:00,TPHCM,Q7,67.0,57.5,32.0,3.0,17.0,15.0,13.0,189,29.0,1007.0,26.0,0.0,210.0,9.4,
2024-11-26 02:00:00,TPHCM,Q6,85.0,70.0,39.0,23.0,55.0,22.0,8.0,85,28.2,1007.0,25.4,0.0,210.0,0.0,PM2.5
2024-11-26 03:00:00,TPHCM,Tân Bình,69.0,58.0,22.0,2.0,17.0,20.0,12.0,69,29.0,1006.0,26.0,0.0,200.0,5.4,PM2.5
2024-11-26 04:00:00,TPHCM,Q11,202.0,175.0,20.0,13.0,23.5,39.0,30.0,202,28.0,1006.0,26.0,0.0,200.0,7.6,PM2.5
2024-11-26 05:00:00,TPHCM,Q2,106.0,105.0,68.0,22.0,30.0,35.0,24.0,106,27.6,1006.7,25.4,0.0,210.0,0.0,PM2.5
2024-11-26 06:00:00,TPHCM,Bình Thạnh,166.0,97.0,7.0,8.0,8.0,27.0,13.0,166,28.0,1007.0,26.0,0.0,230.0,9.4,PM2.5
2024-11-26 07:00:00,TPHCM,Tân Bình,43.0,122.0,22.0,8.5,9.0,7.0,10.0,43,28.0,1007.0,26.0,0.0,210.0,9.4,PM2.5
2024-11-26 08:00:00,TPHCM,Q11,138.0,147.0,79.0,9.0,33.0,21.0,35.0,147,28.6,1008.0,26.3,0.0,200.0,0.0,PM10
2024-11-26 09:00:00,TPHCM,Q8,146.0,100.5,14.0,5.0,10.0,49.0,27.0,146,30.0,1008.0,26.0,0.0,210.0,9.4,PM2.5
2024-11-26 10:00:00,TPHCM,Q1,44.0,54.0,3.0,1.0,49.0,29.0,9.0,54,32.0,1008.0,26.0,0.0,220.0,11.2,PM10
2024-11-26 11:00:00,TPHCM,Q10,55.0,177.0,48.0,7.0,30.0,118.0,7.0,177,32.7,1008.8,23.5,0.0,270.0,3.6,PM10
2024-11-26 12:00:00,TPHCM,Bình Thạnh,101.0,74.0,41.0,6.0,10.0,46.0,6.0,101,35.0,1008.0,23.0,0.0,260.0,16.6,PM2.5
2024-11-26 13:00:00,TPHCM,Bình Thạnh,79.0,98.0,11.0,2.0,29.0,46.0,18.0,98,35.0,1007.0,24.0,0.0,290.0,20.5,PM10
2024-11-26 14:00:00,TPHCM,Phú Nhuận,85.0,112.0,11.0,2.0,28.0,46.0,38.0,112,35.0,1006.2,22.7,0.0,230.0,10.8,PM10
2024-11-26 15:00:00,TPHCM,Q3,78.0,120.0,10.0,2.0,32.0,46.0,33.0,120,34.0,1005.0,23.0,0.0,260.0,20.5,PM10
2024-11-26 16:00:00,TPHCM,Bình Tân,77.0,121.0,10.0,2.0,31.0,46.0,41.0,121,35.0,1004.0,23.0,0.0,250.0,20.5,PM10
2024-11-26 17:00:00,TPHCM,Bình Thạnh,94.0,145.0,11.0,2.0,30.0,46.0,25.0,145,32.1,1004.5,25.3,0.0,140.0,14.4,PM10
2024-11-26 18:00:00,TPHCM,Q1,97.0,148.0,11.0,2.0,30.0,46.0,21.0,148,35.0,1004.0,25.0,0.1,230.0,16.6,PM10
2024-11-26 19:00:00,TPHCM,Q8,131.0,165.0,11.0,2.0,28.0,46.0,38.0,165,32.0,1005.0,26.0,0.0,170.0,20.5,PM10
2024-11-26 20:00:00,TPHCM,Q10,131.0,165.0,12.0,2.0,29.0,46.0,42.0,165,29.6,1006.1,25.1,0.0,190.0,0.0,PM10
2024-11-26 21:00:00,TPHCM,Bình Tân,33.0,128.66666666666666,23.0,1.6666666666666667,7.0,46.0,27.0,46,31.0,1007.0,25.0,0.0,210.0,9.4,CO
2024-11-26 22:00:00,TPHCM,Q5,88.0,92.33333333333333,46.0,1.3333333333333335,7.0,24.0,21.0,88,32.0,1007.0,25.0,0.0,220.0,13.0,PM2.5
2024-11-26 23:00:00,TPHCM,Q10,36.0,56.0,40.0,1.0,10.0,34.0,58.0,58,29.7,1008.6,25.8,0.0,230.0,3.6,OZONE
2024-11-27 00:00:00,TPHCM,Bình Thạnh,42.0,93.0,54.0,1.5,12.0,96.0,50.5,96,30.0,1008.0,26.0,0.0,230.0,16.6,CO
2024-11-27 01:00:00,TPHCM,Q11,48.0,70.0,32.0,2.0,10.0,37.0,43.0,70,29.0,1008.0,26.0,0.0,250.0,14.8,PM10
2024-11-27 02:00:00,TPHCM,Q6,43.0,69.0,23.0,5.0,13.0,56.0,57.0,69,28.6,1007.5,26.1,0.0,240.0,0.0,PM10
2024-11-27 03:00:00,TPHCM,Bình Thạnh,42.0,77.0,43.0,3.0,4.0,68.0,41.0,77,29.0,1006.0,26.0,0.0,230.0,14.8,PM10
2024-11-27 04:00:00,TPHCM,Q1,56.0,59.0,39.0,5.0,4.0,61.0,35.666666666666664,61,29.0,1006.0,26.0,0.0,220.0,9.4,CO
2024-11-27 05:00:00,TPHCM,Q3,52.0,41.0,10.0,4.0,9.0,44.0,30.333333333333336,44,28.1,1006.8,25.9,0.0,210.0,0.0,CO
2024-11-27 06:00:00,TPHCM,Tân Phú,48.0,71.0,18.0,3.0,4.0,57.0,25.0,71,29.0,1007.0,26.0,0.0,200.0,9.4,PM10
2024-11-27 07:00:00,TPHCM,Q6,68.0,94.0,40.0,1.0,3.0,25.0,1.0,94,28.0,1007.0,26.0,0.0,179.2,9.4,PM10
2024-11-27 08:00:00,TPHCM,Q6,57.0,45.0,29.0,8.0,7.0,29.0,44.0,57,28.7,1008.5,26.8,0.0,180.0,3.6,PM2.5
